10.8	2085.457453
10.9	2082.859411
11.0	2092.564272
11.1	2091.295788
11.200000000000001	2082.970711
11.3	2090.105668
11.4	2101.157476
11.5	2129.223077
11.6	2085.880969
11.700000000000001	2073.067036
11.8	2088.571516
11.9	2089.460909
12.0	2101.323206
12.1	2086.695488
12.200000000000001	2073.43174
12.3	2110.718506
12.4	2096.454234
12.5	2082.232687
12.6	2080.994642
12.700000000000001	2080.126342
12.8	2083.934554
12.9	2103.150208
13.0	2079.711738
13.1	2084.100787
13.200000000000001	2084.409604
13.3	2070.347337
13.4	2092.372207
13.5	2080.944646
13.6	2089.097089
13.700000000000001	2086.669283
13.8	2078.637663
13.9	2085.858351
14.0	2081.509058
14.1	2093.278273
14.200000000000001	2114.701877
14.3	2080.89008
14.4	2089.259566
14.5	2093.221845
14.6	2076.470025
14.700000000000001	2080.647148
14.8	2088.274804
14.9	2077.79267
15.0	2088.439194
15.1	2080.090645
15.200000000000001	2084.038609
15.3	2085.969633
15.4	2073.709222
15.5	2115.673018
15.6	2106.745939
15.700000000000001	2074.440847
15.8	2090.72461
15.9	2087.850021
16.0	2084.545566
16.1	2092.663772
16.200000000000003	2081.394402
16.3	2090.517834
16.400000000000002	2089.835554
16.500000000000004	2077.487311
16.6	2091.585108
16.700000000000003	2088.448292
16.8	2080.06165
16.900000000000002	2105.52494
17.000000000000004	2088.183329
17.1	2075.725403
17.200000000000003	2096.817058
17.3	2088.522167
17.400000000000002	2079.040108
17.500000000000004	2082.479829
17.6	2093.919331
17.700000000000003	2081.465343
17.8	2080.006787
17.900000000000002	2106.033951
18.000000000000004	2089.517233
18.1	2082.762976
18.200000000000003	2075.491669
18.3	2134.242435
18.400000000000002	2084.204596
18.500000000000004	2097.092771
18.6	2090.107208
18.700000000000003	2084.961405
18.8	2081.532899
18.900000000000002	2085.508355
19.000000000000004	2084.951113
19.1	2079.014539
19.200000000000003	2084.69745
19.300000000000004	2090.353391
19.400000000000002	2076.66618
19.500000000000004	2083.369395
19.6	2085.453402
19.700000000000003	2097.089291
19.800000000000004	2081.459316
19.900000000000002	2090.879615
20.000000000000004	2074.949344
20.1	2080.681027
20.200000000000003	2080.482567
20.300000000000004	2076.38094
20.400000000000002	2086.687958
20.500000000000004	2082.987313
20.6	2074.894153
20.700000000000003	2085.768321
20.800000000000004	2086.497108
20.900000000000002	2074.460477
21.000000000000004	2106.855925
21.1	2089.56341
21.200000000000003	2078.140831
21.300000000000004	2078.913158
21.400000000000002	2088.101384
21.500000000000004	2079.001721
21.6	2084.092314
21.700000000000003	2085.936298
21.800000000000004	2079.160713
21.900000000000002	2082.991621
22.000000000000004	2081.799341
22.1	2087.247516
22.200000000000003	2076.336689
22.300000000000004	2081.940485
22.400000000000002	2111.683781
22.500000000000004	2075.981177
22.6	2088.329709
22.700000000000003	2088.552637
22.800000000000004	2084.357573
22.900000000000002	2082.332288
23.000000000000004	2088.177051
23.1	2073.119517
23.200000000000003	2087.386203
23.300000000000004	2078.18826
23.400000000000002	2077.888586
23.500000000000004	2089.255832
23.6	2085.84556
23.700000000000003	2133.633795
23.800000000000004	2072.089126
23.900000000000002	2081.55425
24.000000000000004	2089.176663
24.1	2076.642746
24.200000000000003	2080.819254
24.300000000000004	2487.055486
24.400000000000002	2482.277899
24.500000000000004	2479.791956
24.6	2490.059936
24.700000000000003	2479.080908
24.800000000000004	2480.697703
24.900000000000002	2472.374637
25.000000000000004	2514.500872
25.1	2503.94618
25.200000000000003	2475.701432
25.300000000000004	2476.216795
25.400000000000002	2501.192806
25.500000000000004	2507.251097
25.6	2501.217739
25.700000000000003	2466.032878
25.800000000000004	2484.136475
25.900000000000002	2476.791583
26.000000000000004	2480.544993
26.1	2496.930759
26.200000000000003	2480.158977
26.300000000000004	2481.552958
26.400000000000002	2481.769564
26.500000000000004	2470.170665
26.6	2483.796777
26.700000000000003	2478.003744
26.800000000000004	2474.22496
26.900000000000002	2478.055005
27.000000000000004	2471.475153
27.1	2483.366104
27.200000000000003	2503.2457
27.300000000000004	2507.436464
27.400000000000002	2493.547246
27.500000000000004	2496.632217
27.6	2478.639237
27.700000000000003	2485.257261
27.800000000000004	2481.40121
27.900000000000002	2471.478602
28.000000000000004	2485.677693
28.1	2488.231574
28.200000000000003	2491.137932
28.300000000000004	2474.832762
28.400000000000002	2507.621845
28.500000000000004	2481.319665
28.6	2481.236474
28.700000000000003	2478.065604
28.800000000000004	2470.123179
28.900000000000002	2475.910794
29.000000000000004	2480.619867
29.1	2478.139311
29.200000000000003	2483.112262
29.300000000000004	2472.593109
29.400000000000002	2466.192646
29.500000000000004	2484.443335
29.6	2507.101377
29.700000000000003	2482.100548
29.800000000000004	2467.038254
29.900000000000002	2483.803318
30.000000000000004	2484.435533
